image,class,split,brightness,contrast,saturation,warmth,sharpness
/content/dataset/train/dramatic/u_kLvV-zxe1BY.jpg,dramatic,train,0.5643603801727295,0.5347405672073364,0.0,0.5,0.32742176204919815
/content/dataset/train/dramatic/u_DD0awdH-v_c.jpg,dramatic,train,0.29935625195503235,0.5759873390197754,0.6388631463050842,0.31135499477386475,0.08877926971763372
/content/dataset/train/dramatic/u_oGazdSvHFGU.jpg,dramatic,train,0.5314446091651917,0.3814852833747864,0.0,0.5,0.16200768761336803
/content/dataset/train/dramatic/p_11716324.jpg,dramatic,train,0.6588432788848877,0.19369839131832123,0.1847153902053833,0.5718697905540466,0.2262373734265566
/content/dataset/train/dramatic/p_36548844.jpg,dramatic,train,0.23081353306770325,0.30435940623283386,0.5223007798194885,0.653486967086792,0.0791152729652822
/content/dataset/train/dramatic/p_9662306.jpg,dramatic,train,0.15346048772335052,0.41340547800064087,0.6036591529846191,0.5573375225067139,0.18396702129393816
/content/dataset/train/dramatic/u_5YZU84pvH8Y.jpg,dramatic,train,0.24829424917697906,0.42049315571784973,0.297166109085083,0.48259052634239197,0.12029302306473255
/content/dataset/train/dramatic/RrnI2xlCFqM.jpg,dramatic,train,0.27444988489151,0.30329254269599915,0.0,0.5,0.07043938850983977
/content/dataset/train/dramatic/l0iOKt1bEtE.jpg,dramatic,train,0.6634086966514587,0.38897818326950073,0.3072439134120941,0.4333628714084625,0.1701248623430729
/content/dataset/train/dramatic/p_28359688.jpg,dramatic,train,0.05431177094578743,0.1535460203886032,0.9377048015594482,0.5789676904678345,0.03333107684738934
/content/dataset/train/dramatic/u_1xpnPZJJHuM.jpg,dramatic,train,0.1868240237236023,0.3529781103134155,0.35562196373939514,0.47987353801727295,0.12792095076292753
/content/dataset/train/dramatic/u_5D9vecTRpAU.jpg,dramatic,train,0.28003403544425964,0.47576412558555603,0.0,0.5,0.18231501802802086
/content/dataset/train/dramatic/u_KvLmZ11RALk.jpg,dramatic,train,0.4499347507953644,0.30173635482788086,0.35929015278816223,0.44860774278640747,0.09484544163569808
/content/dataset/train/dramatic/u_FjcnbBwN9eY.jpg,dramatic,train,0.3434869349002838,0.4257483184337616,0.20787517726421356,0.4978485107421875,0.1349439239129424
/content/dataset/train/dramatic/p_8443647.jpg,dramatic,train,0.4447650909423828,0.6574421525001526,0.12101961672306061,0.506583034992218,0.2125644776970148
/content/dataset/train/dramatic/u_88k2aLTIQ64.jpg,dramatic,train,0.4898761510848999,0.46676719188690186,0.3237687945365906,0.4274710416793823,0.2887994423508644
/content/dataset/train/dramatic/u_T0iTtJ7Gxrc.jpg,dramatic,train,0.011868187226355076,0.10059031844139099,0.000545955786947161,0.5000097751617432,0.019419998861849308
/content/dataset/train/dramatic/p_5259144.jpg,dramatic,train,0.24296848475933075,0.4624720811843872,0.24505659937858582,0.47946083545684814,0.1745168026536703
/content/dataset/train/dramatic/u_2MzfbHr0Nck.jpg,dramatic,train,0.26808568835258484,0.475482702255249,0.37316909432411194,0.5030345916748047,0.1816736115142703
/content/dataset/train/dramatic/u_kkvg_1uy6m0.jpg,dramatic,train,0.464544415473938,0.5304036736488342,0.9315540790557861,0.8626435995101929,0.058371059130877256
/content/dataset/train/dramatic/u_CmE79HC9LAs.jpg,dramatic,train,0.3068372905254364,0.3646826148033142,0.35928285121917725,0.45291537046432495,0.13283174019306898
/content/dataset/train/dramatic/p_15102328.jpg,dramatic,train,0.3107876777648926,0.4144936501979828,0.3474198877811432,0.49224433302879333,0.27675443328917027
/content/dataset/train/dramatic/p_11688654.jpg,dramatic,train,0.3219338059425354,0.3846025764942169,0.45425844192504883,0.45100677013397217,0.17120754346251488
/content/dataset/train/dramatic/u_Cd-qonL7lEo.jpg,dramatic,train,0.01393301784992218,0.09087108075618744,0.09433243423700333,0.5021010637283325,0.02638959907926619
/content/dataset/train/dramatic/u_MFaRg7zGq2Q.jpg,dramatic,train,0.3131292164325714,0.6954995393753052,0.0,0.5,0.15562469605356455
/content/dataset/train/dramatic/u_ziX-_2koyzw.jpg,dramatic,train,0.3223271369934082,0.3217194080352783,0.26842424273490906,0.5431873798370361,0.18285714089870453
/content/dataset/train/dramatic/p_11662430.jpg,dramatic,train,0.21163901686668396,0.3512861430644989,0.3520470857620239,0.48320090770721436,0.2900707256048918
/content/dataset/train/dramatic/u_N1NotegVAL4.jpg,dramatic,train,0.24668070673942566,0.4254847466945648,0.0,0.5,0.07926511578261852
/content/dataset/train/dramatic/u_abhOytXQVg4.jpg,dramatic,train,0.19177937507629395,0.33689481019973755,0.0,0.5,0.09010179433971643
/content/dataset/train/dramatic/p_13411720.jpg,dramatic,train,0.09199997037649155,0.25216034054756165,0.9168767333030701,0.5881417989730835,0.1743424078449607
/content/dataset/train/dramatic/p_17613515.jpg,dramatic,train,0.5668015480041504,0.38249245285987854,0.20683634281158447,0.5188840627670288,0.3192887734621763
/content/dataset/train/dramatic/p_10263567.jpg,dramatic,train,0.3977280557155609,0.6185238361358643,0.1818952113389969,0.5227484107017517,0.3948715701699257
/content/dataset/train/dramatic/u_eVjTf9LTuXo.jpg,dramatic,train,0.1464240550994873,0.24913962185382843,0.35603025555610657,0.5042417645454407,0.17380385659635067
/content/dataset/train/dramatic/u_35BPQMEXIts.jpg,dramatic,train,0.24263004958629608,0.38814792037010193,0.7070261836051941,0.6025780439376831,0.12406653724610806
/content/dataset/train/dramatic/u_FvBFOwwZ1H0.jpg,dramatic,train,0.3420472741127014,0.4202970862388611,0.0,0.5,0.3240538202226162
/content/dataset/train/dramatic/7Me-U8lsD0Y.jpg,dramatic,train,0.2576937973499298,0.3261818587779999,0.24813582003116608,0.5314974188804626,0.17718219198286533
/content/dataset/train/dramatic/u_NlgV9SoVm2o.jpg,dramatic,train,0.5983479022979736,0.30344146490097046,0.1449817270040512,0.5074881315231323,0.2226489968597889
/content/dataset/train/dramatic/u_V2p96ed_g8A.jpg,dramatic,train,0.4735506772994995,0.35931098461151123,0.3893927037715912,0.42424464225769043,0.07091468200087547
/content/dataset/train/dramatic/p_34690289.jpg,dramatic,train,0.7026901245117188,0.466585248708725,0.13074930012226105,0.5355300307273865,0.1381313893944025
/content/dataset/train/dramatic/p_31721881.jpg,dramatic,train,0.4212226867675781,0.3145335912704468,0.3054032325744629,0.48841071128845215,0.2547560352832079
/content/dataset/train/dramatic/p_25676977.jpg,dramatic,train,0.48414382338523865,0.37616676092147827,0.3004069924354553,0.5984579920768738,0.14650339260697365
/content/dataset/train/dramatic/u_3Y2mm-6NJKw.jpg,dramatic,train,0.5230757594108582,0.525249183177948,0.25883984565734863,0.46831101179122925,0.13243838213384151
/content/dataset/train/dramatic/dFfLwWCS0TQ.jpg,dramatic,train,0.36431795358657837,0.6079770922660828,0.30647188425064087,0.6007523536682129,0.07111801241990179
/content/dataset/train/dramatic/u_FhNpMTlWilc.jpg,dramatic,train,0.1328173279762268,0.15793487429618835,0.5841839909553528,0.5410133004188538,0.07550748763605952
/content/dataset/train/dramatic/u_rViBhQwAZKU.jpg,dramatic,train,0.02513536810874939,0.11579251289367676,0.0,0.5,0.04512135637924075
/content/dataset/train/dramatic/p_30552618.jpg,dramatic,train,0.08335132151842117,0.350675106048584,0.0,0.5,0.15980360563844442
/content/dataset/train/dramatic/p_5871169.jpg,dramatic,train,0.4864545464515686,0.522771418094635,0.0,0.5,0.6284201517701149
/content/dataset/train/dramatic/rSD-f-Wq5x0.jpg,dramatic,train,0.18470117449760437,0.1705617904663086,0.159219890832901,0.5304630398750305,0.068742495495826
/content/dataset/train/dramatic/zvEtXa7ZC_s.jpg,dramatic,train,0.09517723321914673,0.4638245403766632,0.6483237743377686,0.5042546391487122,0.1689759735018015
/content/dataset/train/dramatic/u_8hzksbqhRlM.jpg,dramatic,train,0.5118920207023621,0.40633314847946167,0.22938768565654755,0.49316874146461487,0.12500573648139834
/content/dataset/train/dramatic/u_i_hkKFZ2xuk.jpg,dramatic,train,0.5607277154922485,0.4735637903213501,0.0,0.5,0.39055176079273224
/content/dataset/train/dramatic/p_14593060.jpg,dramatic,train,0.23327456414699554,0.3848881721496582,0.0,0.5,0.21718299947679043
/content/dataset/train/dramatic/p_17302260.jpg,dramatic,train,0.3988775610923767,0.3981739282608032,0.23807047307491302,0.4840989112854004,0.18920899834483862
/content/dataset/train/dramatic/u_B0pEmgHtUO8.jpg,dramatic,train,0.3034135401248932,0.3648524880409241,0.1942066252231598,0.47620779275894165,0.159986917860806
/content/dataset/train/dramatic/p_4066947.jpg,dramatic,train,0.09064584225416183,0.28694286942481995,0.3192213475704193,0.5379507541656494,0.1094793388620019
/content/dataset/train/dramatic/u_sgabXpiLrQ8.jpg,dramatic,train,0.5521124005317688,0.2522410452365875,0.48007604479789734,0.6745244264602661,0.179031603038311
/content/dataset/train/dramatic/u_UncofCKWod4.jpg,dramatic,train,0.5156888365745544,0.6999507546424866,0.0,0.5,0.08284109877422452
/content/dataset/train/dramatic/u_lZ0l6bgCWIE.jpg,dramatic,train,0.19015637040138245,0.2948801815509796,0.56803959608078,0.6125453114509583,0.1964577380567789
/content/dataset/train/dramatic/u_9tLwG8OPCQs.jpg,dramatic,train,0.35189417004585266,0.4888608455657959,0.201762393116951,0.477919340133667,0.16840283758938313
/content/dataset/train/dramatic/p_15862022.jpg,dramatic,train,0.11337278038263321,0.2618328928947449,0.0,0.5,0.10129685048013926
/content/dataset/train/dramatic/p_15209911.jpg,dramatic,train,0.32095402479171753,0.4637952744960785,0.3386443257331848,0.5322263836860657,0.43859420344233513
/content/dataset/train/dramatic/N_6clxPs1SI.jpg,dramatic,train,0.13787129521369934,0.2668590247631073,0.0630805715918541,0.49243462085723877,0.1119023934006691
/content/dataset/train/dramatic/ZHIRLf1-Gmw.jpg,dramatic,train,0.08458805829286575,0.4083799421787262,0.06161357834935188,0.5023739337921143,0.15432163141667843
/content/dataset/train/dramatic/p_23384400.jpg,dramatic,train,0.0814240500330925,0.24576397240161896,0.4011089503765106,0.5269995331764221,0.10418076533824205
/content/dataset/train/dramatic/u__SoDmSzzJu4.jpg,dramatic,train,0.354465514421463,0.6590298414230347,0.0,0.5,0.22118723951280117
/content/dataset/train/dramatic/u_5u4atxkYpVA.jpg,dramatic,train,0.2412586659193039,0.2060202807188034,0.024365678429603577,0.4958813488483429,0.08268850389868021
/content/dataset/train/dramatic/u_eiVP8deFMOg.jpg,dramatic,train,0.10748825967311859,0.10740820318460464,0.3399032652378082,0.5361689329147339,0.11037431191653013
/content/dataset/train/dramatic/p_4680726.jpg,dramatic,train,0.12287800014019012,0.3422795832157135,0.0,0.5,0.25170596316456795
/content/dataset/train/dramatic/p_37009054.jpg,dramatic,train,0.2855145335197449,0.5876169204711914,0.0,0.5,0.07807731162756681
/content/dataset/train/dramatic/U3TyURicL40.jpg,dramatic,train,0.5384675860404968,0.47414126992225647,0.2831026315689087,0.42116254568099976,0.3995472751557827
/content/dataset/train/dramatic/p_17601559.jpg,dramatic,train,0.21973446011543274,0.29956549406051636,0.2933855354785919,0.4911476969718933,0.13250194489955902
/content/dataset/train/dramatic/p_29751769.jpg,dramatic,train,0.2448696792125702,0.3562770187854767,0.1623767465353012,0.508331298828125,0.6713599897921085
/content/dataset/train/dramatic/e5vXIrkYv58.jpg,dramatic,train,0.3619039058685303,0.3063358962535858,0.24113547801971436,0.5434068441390991,0.1922374963760376
/content/dataset/train/dramatic/LNljMD3OaVI.jpg,dramatic,train,0.2403985857963562,0.31932586431503296,0.9747647643089294,0.7727441787719727,0.04541571019217372
/content/dataset/train/dramatic/p_8388128.jpg,dramatic,train,0.15003612637519836,0.3911594748497009,0.6723322868347168,0.5032901763916016,0.19546405877918005
/content/dataset/train/dramatic/p_18796491.jpg,dramatic,train,0.13077442348003387,0.30059614777565,0.4047381281852722,0.5226595401763916,0.16262508928775787
/content/dataset/train/dramatic/p_36455649.jpg,dramatic,train,0.27455827593803406,0.5971837639808655,0.7627130746841431,0.621237576007843,0.08873370476067066
/content/dataset/train/dramatic/u_bnwttnQmL4M.jpg,dramatic,train,0.5540000796318054,0.17600879073143005,0.3796878457069397,0.3633606433868408,0.07374916924163699
/content/dataset/train/dramatic/u_OHhzJp9PRKo.jpg,dramatic,train,0.5070245862007141,0.43625587224960327,0.0,0.5,0.5546077527105808
/content/dataset/train/dramatic/p_15886739.jpg,dramatic,train,0.31196337938308716,0.8793905377388,0.0,0.5,0.04279519780538976
/content/dataset/train/dramatic/p_28412441.jpg,dramatic,train,0.25777387619018555,0.4350394606590271,0.7752166986465454,0.6345096230506897,0.38238847628235817
/content/dataset/train/dramatic/u_N8LkX5bvakc.jpg,dramatic,train,0.0683644637465477,0.32459670305252075,0.0,0.5,0.14847940765321255
/content/dataset/train/dramatic/RNVMICYW1Vs.jpg,dramatic,train,0.04437142610549927,0.23930694162845612,0.150776207447052,0.5031453967094421,0.059685069136321545
/content/dataset/train/dramatic/p_34389761.jpg,dramatic,train,0.04491853713989258,0.1779589056968689,0.42493578791618347,0.5135979056358337,0.09388108737766743
/content/dataset/train/dramatic/u_RDyBK7gGyD0.jpg,dramatic,train,0.3923194706439972,0.6204802393913269,0.0,0.5,0.21189440973103046
/content/dataset/train/dramatic/p_7304403.jpg,dramatic,train,0.41681405901908875,0.48861193656921387,0.06848284602165222,0.5111308693885803,0.5439848080277443
/content/dataset/train/dramatic/u_F_qCuNARH2w.jpg,dramatic,train,0.30991846323013306,0.48629558086395264,0.15163496136665344,0.49578842520713806,0.44010015204548836
/content/dataset/train/golden_hour/F1Xf3tQZRok.jpg,golden_hour,train,0.2240605652332306,0.4806884825229645,0.4584587514400482,0.6010268330574036,0.07669530576094985
/content/dataset/train/golden_hour/p_13653060.jpg,golden_hour,train,0.2694709599018097,0.3949487507343292,0.8334842324256897,0.6697309017181396,0.12079264968633652
/content/dataset/train/golden_hour/p_10301020.jpg,golden_hour,train,0.10850544273853302,0.21392296254634857,0.5043999552726746,0.5543341636657715,0.08102315943688154
/content/dataset/train/golden_hour/p_29475544.jpg,golden_hour,train,0.4880494177341461,0.38142719864845276,0.5773066878318787,0.7118771076202393,0.17956431489437819
/content/dataset/train/golden_hour/p_17952326.jpg,golden_hour,train,0.24453787505626678,0.487745463848114,0.47696834802627563,0.5289618372917175,0.06976680480875075
/content/dataset/train/golden_hour/u_HWI6wkDUWts.jpg,golden_hour,train,0.30232253670692444,0.39202478528022766,0.5932721495628357,0.6324014663696289,0.39775993674993515
/content/dataset/train/golden_hour/u_aBTdPfpmtB0.jpg,golden_hour,train,0.4953524172306061,0.4284175932407379,0.5178098678588867,0.6494119167327881,0.13587711378932
/content/dataset/train/golden_hour/p_19429346.jpg,golden_hour,train,0.567936897277832,0.6438412666320801,0.18706713616847992,0.541903018951416,0.22583132609724998
/content/dataset/train/golden_hour/S_ms4iC9aok.jpg,golden_hour,train,0.47996610403060913,0.2860448658466339,0.5881168842315674,0.6962036490440369,0.07094255648553371
/content/dataset/train/golden_hour/u_1e-KD2NVTrw.jpg,golden_hour,train,0.5010021328926086,0.6182336807250977,0.3376939594745636,0.5988821983337402,0.2212549652904272
/content/dataset/train/golden_hour/p_36959831.jpg,golden_hour,train,0.5009608864784241,0.5782375931739807,0.7268559336662292,0.7617765665054321,0.17635396216064692
/content/dataset/train/golden_hour/p_36138937.jpg,golden_hour,train,0.4282454252243042,0.40609556436538696,0.43674638867378235,0.6223558783531189,0.29288150370121
/content/dataset/train/golden_hour/u_KiOaI6RHgyo.jpg,golden_hour,train,0.3020409941673279,0.461453914642334,0.43758803606033325,0.6164998412132263,0.20846326369792223
/content/dataset/train/golden_hour/p_34263461.jpg,golden_hour,train,0.33781927824020386,0.42330214381217957,0.40425893664360046,0.5782392024993896,0.5381612107157707
/content/dataset/train/golden_hour/p_12960929.jpg,golden_hour,train,0.49925604462623596,0.6832897067070007,0.7149277329444885,0.7197409272193909,0.2586054615676403
/content/dataset/train/golden_hour/p_880441.jpg,golden_hour,train,0.4411616325378418,0.2844068109989166,0.5790912508964539,0.4754706919193268,0.18804572988301516
/content/dataset/train/golden_hour/Ii9TqmJSWD8.jpg,golden_hour,train,0.6915860176086426,0.6948245167732239,0.3645355701446533,0.5798802971839905,0.13981874100863934
/content/dataset/train/golden_hour/p_36675243.jpg,golden_hour,train,0.46110212802886963,0.5416659712791443,0.5439684987068176,0.644050657749176,0.1493700873106718
/content/dataset/train/golden_hour/p_12181383.jpg,golden_hour,train,0.5817216038703918,0.4511633515357971,0.39293819665908813,0.6145792603492737,0.19178198650479317
/content/dataset/train/golden_hour/p_4783722.jpg,golden_hour,train,0.5112571716308594,0.42024001479148865,0.3548543453216553,0.6222131848335266,0.15976442955434322
/content/dataset/train/golden_hour/p_33829176.jpg,golden_hour,train,0.41494545340538025,0.6477982997894287,0.3611975610256195,0.5818799138069153,0.062112645246088505
/content/dataset/train/golden_hour/p_13700882.jpg,golden_hour,train,0.43982964754104614,0.7383522391319275,0.7198674082756042,0.6558620929718018,0.055444950703531504
/content/dataset/train/golden_hour/p_12156330.jpg,golden_hour,train,0.4253368079662323,0.590055525302887,0.46446478366851807,0.6383963823318481,0.054195618722587824
/content/dataset/train/golden_hour/p_35823122.jpg,golden_hour,train,0.42301422357559204,0.5123255252838135,0.6040772199630737,0.6368800401687622,0.16258642077445984
/content/dataset/train/golden_hour/u_kRmotVOb5HY.jpg,golden_hour,train,0.5536259412765503,0.3077458143234253,0.5958229899406433,0.7139946222305298,0.2525961259379983
/content/dataset/train/golden_hour/p_9829821.jpg,golden_hour,train,0.37855908274650574,0.659272313117981,0.5007256865501404,0.5813624858856201,0.1404956728219986
/content/dataset/train/golden_hour/u_KsSYekw0LLI.jpg,golden_hour,train,0.25739067792892456,0.3117278218269348,0.34351077675819397,0.5594509243965149,0.06336619495414197
/content/dataset/train/golden_hour/Og_T0LjMJDk.jpg,golden_hour,train,0.4289804995059967,0.5171956419944763,0.3874353766441345,0.5673723816871643,0.3972936421632767
/content/dataset/train/golden_hour/p_28898792.jpg,golden_hour,train,0.252638578414917,0.5287802219390869,0.43914327025413513,0.5988796353340149,0.0421863526571542
/content/dataset/train/golden_hour/p_28786880.jpg,golden_hour,train,0.4781462550163269,0.47342512011528015,0.7645309567451477,0.7674664258956909,0.3342740051448345
/content/dataset/train/golden_hour/p_12510099.jpg,golden_hour,train,0.3773873746395111,0.582211434841156,0.641382098197937,0.7283885478973389,0.11452813865616918
/content/dataset/train/golden_hour/p_33612523.jpg,golden_hour,train,0.3637283146381378,0.6041315197944641,0.4215244650840759,0.620868980884552,0.05423927563242614
/content/dataset/train/golden_hour/p_20079508.jpg,golden_hour,train,0.42029520869255066,0.3608972132205963,0.3887304961681366,0.5950207114219666,0.11834838893264532
/content/dataset/train/golden_hour/p_33508849.jpg,golden_hour,train,0.3140980899333954,0.38605204224586487,0.5486677289009094,0.5301818251609802,0.42100923135876656
/content/dataset/train/golden_hour/p_33654887.jpg,golden_hour,train,0.5119936466217041,0.6298533082008362,0.3257664442062378,0.5779060125350952,0.2809217479079962
/content/dataset/train/golden_hour/u_GKok4LSRaBA.jpg,golden_hour,train,0.4746665954589844,0.7586109638214111,0.4367414712905884,0.5790969729423523,0.2042550127953291
/content/dataset/train/golden_hour/p_9129983.jpg,golden_hour,train,0.3144243061542511,0.5521767735481262,0.46280989050865173,0.5843369364738464,0.19499375484883785
/content/dataset/train/golden_hour/u_gWXlr-zk4fk.jpg,golden_hour,train,0.15403126180171967,0.2667444050312042,0.8320653438568115,0.6037825345993042,0.15511998441070318
/content/dataset/train/golden_hour/hy2AT_kzaF4.jpg,golden_hour,train,0.40335437655448914,0.4726558029651642,0.2516633868217468,0.5488824844360352,0.16978060360997915
/content/dataset/train/golden_hour/p_29463365.jpg,golden_hour,train,0.48418736457824707,0.680134117603302,0.41271767020225525,0.6208181381225586,0.06657727528363466
/content/dataset/train/golden_hour/u_qNLGUWNSOIw.jpg,golden_hour,train,0.23762869834899902,0.4106069803237915,0.3186383545398712,0.5211560726165771,0.07417516317218542
/content/dataset/train/golden_hour/u_JAhDumipAkU.jpg,golden_hour,train,0.29804927110671997,0.6396371126174927,0.871009111404419,0.6468135118484497,0.09995547588914633
/content/dataset/train/golden_hour/p_35376005.jpg,golden_hour,train,0.5800765156745911,0.4554777443408966,0.5806003212928772,0.7152999639511108,0.30532801523804665
/content/dataset/train/golden_hour/u_XidF182916U.jpg,golden_hour,train,0.04215399548411369,0.11592524498701096,0.6113117933273315,0.5288527011871338,0.034796149702742696
/content/dataset/train/golden_hour/p_12145145.jpg,golden_hour,train,0.29282987117767334,0.530356764793396,0.7503407597541809,0.7091231346130371,0.08669496513903141
/content/dataset/train/golden_hour/p_35658181.jpg,golden_hour,train,0.2707102298736572,0.4904414117336273,0.3872847259044647,0.5650032162666321,0.1457747514359653
/content/dataset/train/golden_hour/p_16076983.jpg,golden_hour,train,0.33487921953201294,0.48627471923828125,0.5281011462211609,0.6262577772140503,0.09061109274625778
/content/dataset/train/golden_hour/u_clzi1BOBWac.jpg,golden_hour,train,0.09849874675273895,0.28020399808883667,0.5233779549598694,0.5091956257820129,0.0846964051015675
/content/dataset/train/golden_hour/p_35365394.jpg,golden_hour,train,0.321442574262619,0.30194684863090515,0.9072491526603699,0.7848061323165894,0.02750034909695387
/content/dataset/train/golden_hour/p_19180535.jpg,golden_hour,train,0.23940230906009674,0.3892069160938263,0.5936470031738281,0.6788508892059326,0.03498204401694238
/content/dataset/train/golden_hour/NSu5uWht6gY.jpg,golden_hour,train,0.4104136526584625,0.5307202339172363,0.3368671238422394,0.578820526599884,0.1294510578736663
/content/dataset/train/golden_hour/u_smRmTUPraBY.jpg,golden_hour,train,0.5144070386886597,0.4739396274089813,0.6605373024940491,0.7765073776245117,0.0873029138892889
/content/dataset/train/golden_hour/p_30162466.jpg,golden_hour,train,0.468357115983963,0.38845276832580566,0.2623650133609772,0.5588374137878418,0.3774392232298851
/content/dataset/train/golden_hour/p_9841927.jpg,golden_hour,train,0.5050168633460999,0.3980181813240051,0.6790181994438171,0.7347313761711121,0.14228032436221838
/content/dataset/train/golden_hour/p_5895397.jpg,golden_hour,train,0.35997647047042847,0.48492634296417236,0.7260454893112183,0.7021187543869019,0.35172886215150356
/content/dataset/train/golden_hour/u_L9DJfVeaH0o.jpg,golden_hour,train,0.2909914553165436,0.272230863571167,0.6079279780387878,0.633515477180481,0.0807495426852256
/content/dataset/train/golden_hour/p_29146558.jpg,golden_hour,train,0.3407638669013977,0.5091447830200195,0.754761815071106,0.7046653032302856,0.3051233571022749
/content/dataset/train/golden_hour/u_lnPEYZvrEnQ.jpg,golden_hour,train,0.5041177272796631,0.5302507281303406,0.8097755908966064,0.7517701387405396,0.044801735784858465
/content/dataset/train/golden_hour/p_30669402.jpg,golden_hour,train,0.5635086894035339,0.5588613748550415,0.24831144511699677,0.5564882159233093,0.17993825487792492
/content/dataset/train/golden_hour/p_28993883.jpg,golden_hour,train,0.519218385219574,0.5645026564598083,0.6331472396850586,0.687332272529602,0.1423506299033761
/content/dataset/train/golden_hour/u_TrUWv4UKCYw.jpg,golden_hour,train,0.49218904972076416,0.46647608280181885,0.4499332010746002,0.5619821548461914,0.10763829108327627
/content/dataset/train/golden_hour/3sxjNNh5a50.jpg,golden_hour,train,0.39109379053115845,0.5681021809577942,0.8920347094535828,0.7282934784889221,0.14862543437629938
/content/dataset/train/golden_hour/p_1382513.jpg,golden_hour,train,0.4088916778564453,0.5818752646446228,0.44303470849990845,0.6548191905021667,0.06745743798092008
/content/dataset/train/golden_hour/u_Yur7X5VBwmw.jpg,golden_hour,train,0.27583086490631104,0.3782818615436554,0.4339123070240021,0.5041450262069702,0.2104546083137393
/content/dataset/train/golden_hour/u_1SLYbGqxYO4.jpg,golden_hour,train,0.40793657302856445,0.5380748510360718,0.3174666464328766,0.5576947927474976,0.22253241389989853
/content/dataset/train/golden_hour/u_-orO9Vz2paM.jpg,golden_hour,train,0.44042548537254333,0.4240892827510834,0.3587101995944977,0.48127269744873047,0.20113524980843067
/content/dataset/train/golden_hour/u_LFmckOoE4YY.jpg,golden_hour,train,0.49997037649154663,0.4535526633262634,0.592207670211792,0.686489999294281,0.787915401160717
/content/dataset/train/golden_hour/p_17894541.jpg,golden_hour,train,0.47193998098373413,0.18261440098285675,0.8493221998214722,0.7822619676589966,0.2637953497469425
/content/dataset/train/golden_hour/u_UWMEGpRLTrs.jpg,golden_hour,train,0.41331687569618225,0.5099971294403076,0.5563898086547852,0.6300861239433289,0.359713826328516
/content/dataset/train/golden_hour/u_lrTXDGWj6Bg.jpg,golden_hour,train,0.4635079801082611,0.689837634563446,0.44845050573349,0.5655919909477234,0.24591626599431038
/content/dataset/train/golden_hour/u_jirTjLcXYLA.jpg,golden_hour,train,0.2298978865146637,0.46958088874816895,0.8152135014533997,0.6299318671226501,0.11887308210134506
/content/dataset/train/golden_hour/u_nSMsBQsIOvo.jpg,golden_hour,train,0.18679523468017578,0.32699695229530334,0.7110481262207031,0.6136374473571777,0.08880011271685362
/content/dataset/train/golden_hour/p_33786787.jpg,golden_hour,train,0.3091298043727875,0.5768873691558838,0.5368590354919434,0.5679985880851746,0.08657078957185149
/content/dataset/train/golden_hour/p_32738154.jpg,golden_hour,train,0.18494540452957153,0.27419018745422363,0.9671072959899902,0.6635575294494629,0.08200952783226967
/content/dataset/train/golden_hour/p_33928840.jpg,golden_hour,train,0.3369334936141968,0.5982375144958496,0.4397817850112915,0.5711610317230225,0.28233602643013
/content/dataset/train/golden_hour/p_34542284.jpg,golden_hour,train,0.33224791288375854,0.23368938267230988,0.616020917892456,0.6787331104278564,0.06403828039765358
/content/dataset/train/golden_hour/p_37047549.jpg,golden_hour,train,0.48119401931762695,0.5346004366874695,0.3243497312068939,0.48766419291496277,0.20436678547412157
/content/dataset/train/golden_hour/p_34488780.jpg,golden_hour,train,0.4249369204044342,0.6717278361320496,0.5778839588165283,0.6513636112213135,0.12476802803575993
/content/dataset/train/golden_hour/p_4135091.jpg,golden_hour,train,0.42105525732040405,0.6241312623023987,0.7033396363258362,0.652167797088623,0.15616942197084427
/content/dataset/train/golden_hour/p_12296039.jpg,golden_hour,train,0.3842529058456421,0.6125302910804749,0.33974912762641907,0.6071926355361938,0.12763082515448332
/content/dataset/train/golden_hour/u_0X2VOO5Zt4w.jpg,golden_hour,train,0.16562314331531525,0.25448349118232727,0.48223966360092163,0.5526665449142456,0.40546396747231483
/content/dataset/train/golden_hour/u_aX0bQSYB_rg.jpg,golden_hour,train,0.2777000963687897,0.526890754699707,0.8414322733879089,0.6453075408935547,0.17310121096670628
/content/dataset/train/golden_hour/u_jef3UKCzi_I.jpg,golden_hour,train,0.28849339485168457,0.27057981491088867,0.5793596506118774,0.48089295625686646,0.20376160740852356
/content/dataset/train/golden_hour/p_6327744.jpg,golden_hour,train,0.31880515813827515,0.4377340078353882,0.8226211071014404,0.7907962799072266,0.058026055339723825
/content/dataset/train/golden_hour/u_WWFL0kOgQ4A.jpg,golden_hour,train,0.41760560870170593,0.5844652652740479,0.2722949683666229,0.5511770248413086,0.2991712000221014
/content/dataset/train/golden_hour/F6gJ2W46D58.jpg,golden_hour,train,0.29477083683013916,0.4025276005268097,0.5833832025527954,0.658096432685852,0.05278191529214382
/content/dataset/train/golden_hour/u_lGLYmyAS2iY.jpg,golden_hour,train,0.42329126596450806,0.5963995456695557,0.2995064854621887,0.498270720243454,0.1919824443757534
/content/dataset/train/golden_hour/u_ESlb-QvZgLg.jpg,golden_hour,train,0.3228427469730377,0.3695067763328552,0.2634195387363434,0.56643146276474,0.13380165677517653
/content/dataset/train/golden_hour/p_29384741.jpg,golden_hour,train,0.24586784839630127,0.39467376470565796,0.5735072493553162,0.5811141133308411,0.27633256278932095
